sample_id,feature0,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41,feature42,feature43,feature44,feature45,feature46,feature47,feature48,feature49,feature50,feature51,feature52,feature53,feature54,feature55,feature56,feature57,feature58,feature59,feature60,feature61,feature62,feature63,feature64,feature65,feature66,feature67,feature68,feature69,feature70,feature71,feature72,feature73,feature74,feature75,feature76,feature77,feature78,feature79,feature80,feature81,feature82,feature83,feature84,feature85,feature86,feature87,feature88,feature89,feature90,feature91,feature92,feature93,feature94,feature95,feature96,feature97,feature98,feature99,feature100,feature101,feature102,feature103,feature104,feature105,feature106,label
128,,288358.4,1.1012842136287897,1.2888749708488805,165.60355093142232,7.999643902718601,7.411875172630676,368097160286.4815,-27467.757317314103,1228699109597635.0,1.0899068105346637,334.35744458139027,419458.6321609698,2.288953513760489,7.3948184468830815,0.285055808119218,-18479713221763.066,95102.778245184,513122.7151970106,1.2831580254509167,1980.0,262829.2963776728,-0.021634359838343067,281.7802712175879,1.5579763146015428,59580.27513484371,119905.98961853767,14.876050467144404,173.90079394770774,0.3177039444867526,-4.30458343120151,145.6174624470524,44.0,-13.239854386084392,0.6167132689442004,17.782777390436703,-3233431881761.9536,653431.1208841085,,-112881528.56132236,55078.36429454902,,-746555155.3334342,-1043326.9705592613,28.202500203320174,0.2574637513647846,6.11977185775455,201808.77581881487,-63188154.90027458,9.59085870141455,0.3491076255212611,5653266880112782.0,70383.78101316227,0.6139246411514341,288358.4,514366.46734269045,31.714831325731744,0.0,52757.15261775824,-16.53534239782603,72954675.2,-501995.66923306393,0.3483433695024841,262.362796134387,1126.4,11.0,-31217742874520.906,173.50108799587628,170178.61411258695,629504.0175262137,137.8656962630266,1.0964806553280528,9547658.803299636,0.29130247641173296,,473.4971137213559,3.7089185302379866,0.0,4505.6,-1.7692126653324654e+16,0.8800000000000001,-26.788442811925194,-17528345279.781986,0.03265919140354028,-36595746962830.98,-0.014935054225846291,-9493887928959.256,-66324161667.1063,18022.4,346075654.9443233,282126.38584126823,-6513452423719.978,1126.4,37588.310648468265,-8254583.485407733,160.46896079091144,463183.52145099064,-18.379899378548032,76328.68383911622,344.5765669152555,0.0,501564513.42287546,170.7263777321644,,1.7610617118287075,9.682350102402538,197.69760921606945,3
129,76.71611138557094,288358.4,1.1118391267386492,0.0614472655117795,201.6280584295895,12.993490430501506,1.5699710585625044,-25110815999.153614,650134.901043812,-644154382557483.9,1.0751741170631253,347.9798912676225,86449.31443025754,32.087411678520866,-2.9092177383290827,1.071708248420418,-37796593885370.72,6367.19106135948,1993.5830528221775,41.91713209099886,1980.0,224319.89909552503,0.050236775435944375,258.35532358738016,1.0644822935956468,76448.4997863829,115153.04467490588,38.05820244076453,358.1224859360501,0.1432669202690315,10.645345135597056,34.61423576218277,44.0,8.188452725272105,,-7.38328828866717,-10190105809701.137,315172.0349514796,,839596337.2941879,,207.13576025732803,2974689128.728713,811936.3657061773,37.16528828589939,,1.978271352150751,374080.4984006944,359213979.15985113,4.071297893658925,0.0026185701155741824,-2423512219247602.5,393368.8139518376,2.202894380575478,,407259.3951487856,-6.39730873504126,0.0,43130.52319096707,1.1268280184838608,72954675.2,521714.3804732299,0.366241005649319,399.88037467370333,1126.4,,-2648911158630.025,249.4870168324647,,221448.72745444532,230.57113216479917,0.8308870507669972,-2119630.3196774167,0.20958611267249624,0.06631073135702259,526.1359563795367,1.8972704372303182,0.0,4505.6,1367668488769801.8,0.8800000000000001,-3.4977970844633948,-23716562676.435875,0.19248618934853173,-124483843960883.23,1.036397800464542,-6916741061080.48,-66904116270.207664,18022.4,25992993.942908816,271033.50069890585,-3027184842557.9233,1126.4,559094.6219743858,14428888.237178056,126.5831811322932,189764.71429785262,10.558905646375852,62799.5754256155,74.92337007370045,0.0,-60190565.19196952,205.02059064996558,3.3404763426713617,2.9209797763136844,8.286989297546093,234.6982378212588,0
130,79.57182654856871,288358.4,1.1017859243562027,0.2875975683280644,242.46132158093803,20.649789124677483,-4.049550173072758,513858636212.359,-1195802.1880783732,247944187186347.2,1.048034797893389,226.84015023174442,426099.03568687936,-6.731661586051347,-14.617465298275885,0.06372053595495697,19203663971157.77,60439.212863112676,488233.6089300733,25.23066316892968,1980.0,295798.44345002767,-0.06636516153970863,339.7161660308878,2.4412032464558293,25244.856264880516,101224.32355906552,2.056700325414578,65.99929480902728,,-15.109661742540252,21.31480862584379,44.0,-18.03566242673284,0.3193754294344864,-15.977692608854955,-15107283599932.545,315860.2162404742,13.698743598014008,-540689529.1711121,,209.65983566884742,273275152.55174714,,27.147728646379413,0.5160963838046695,33.556090189120305,680325.0141792231,-491066513.87088,41.57447278749992,0.9871888538643576,-1868007333309454.8,178322.86428763505,1.2057164721757612,,,-1.0556070675104725,0.0,-132643.29696782853,15.232980058231945,72954675.2,808853.6094414799,,310.81774994427275,1126.4,11.0,-14476034996062.668,126.21896208006456,207894.3710950208,52422.66363000934,151.82878245912374,1.08327964360172,1502627.8009115409,2.589235885932709,0.22304981583315545,434.3933595930343,7.264805905619763,0.0,4505.6,7573648221258197.0,,,30290151781.12589,,75637269828652.3,0.021125558177819182,,-42087617445.12137,18022.4,-41725414.08867964,440334.201127814,-6082281065678.289,1126.4,251826.5164002638,-21580796.57357167,115.443941947913,89510.06941389789,-9.449114678520814,63955.3850710613,227.42338048679542,0.0,-391281768.2795096,104.8771267135174,0.6210813494844738,0.7517469800953015,1.6288610765520397,191.80369261904687,0
131,109.1217393395605,288358.4,1.1075997620996334,0.08303586225514384,195.1330709773734,20.232530608074075,-0.6551010886576129,-32190571928.34557,-1069811.4744833189,-27820604582738.71,1.0587136056206432,498.78508567069053,,20.875176522675236,-12.005245184348476,0.06702233959065637,21567135589588.77,98293.6977111015,535424.3321248285,7.266116778734926,,,-0.0006729145886643414,,2.912171444341945,226542.2667099225,151402.30073097258,6.571143360303264,188.80657058265618,0.7955450897339441,-8.706653126873826,1.015154959276245,44.0,-3.0288470092678663,3.775377950607748,3.654170353188252,-19907727147876.152,212255.553000673,28.989529947614603,237670177.077372,437752.768610992,161.4295452931459,1627561453.072334,114146.43245844035,18.91833988362389,-0.9352757700824692,-18.132475877704668,433826.7896986067,-588403981.5998696,18.576651099758386,0.3870033713440428,,,0.14958821116848287,288358.4,108763.02934933091,-34.20107762204171,0.0,185709.21010156925,13.30553243778594,72954675.2,-714875.5121461445,1.015817655172876,74.05114557690203,1126.4,11.0,37861958428529.03,187.4594216880049,219040.42448762813,739272.9222289626,254.87781401390342,1.0636472732463922,13822741.063640496,0.8710072967630281,,457.1143329502658,25.52481565795333,0.0,4505.6,,,-152.16715273450055,9595028774.185238,0.4183393482481265,69042133211395.0,-0.0039260530710123745,,-35626822162.78466,18022.4,113634637.15472697,724719.5286858621,1665842539756.9543,1126.4,,19221125.87968446,64.50284879831514,-88728.75523581807,8.805163575976524,,,0.0,157996465.22118157,298.1537277393095,2.434168500326685,1.4862457419970676,-8.967904149013275,128.99826166810058,0
132,104.86001467740792,288358.4,1.115967769070252,4.953984978598281,280.5287222832625,9.923359133108752,2.3678219809133627,-438622414362.4067,1064619.0401066698,-2230439573738898.0,1.0827763861369326,579.0869323364309,427423.9895701145,0.3770965199991616,-19.459223883456254,,-12802124054759.865,13070.598193993614,155240.02502322168,-0.09611570387456814,1980.0,314137.9317630034,-0.015283950301022288,,4.808347922080246,173016.96950165392,149523.29110678614,14.724313800637836,315.63444156785215,0.06985718454115844,-3.0987330642665802,72.55172709108169,44.0,7.287798851052228,0.2468866264699299,25.266541783405696,-605947869351.9532,525051.7863839681,18.08569562656148,-1944200095.1967711,315660.24780064565,290.76839080938987,2088607305.3834226,-984413.2145330587,18.138960950607228,-0.3000877395852154,18.38838855194909,323158.8472835482,1165617871.2998054,-10.512962914664412,2.6182968037402965,-6858374843227805.0,188583.93151049133,2.010055258801589,288358.4,431944.84100728866,-24.379824446221157,0.0,94823.94046006745,18.928234519538535,72954675.2,-669333.1298016603,0.2395247550042856,290.39328367788045,1126.4,,4004750155086.797,163.71747549953042,,193272.90792795515,254.3084573678557,1.0851970499556438,4667428.469473935,0.10018223871165964,0.3660480694212259,403.52874539991365,-1.84230971684038,0.0,,,0.8800000000000001,59.14804376147674,11005656868.115685,1.7788910912401736,91882028513916.28,1.030580380870883,1944821263339.4084,-84512279792.44101,18022.4,-424367326.4334016,457083.3605766155,-15339474776185.23,1126.4,22165.385750432954,-15404950.43704296,104.35465497063237,,-3.113449354468177,21215.058126360946,235.76863923701302,0.0,-103602836.1729018,149.097855179615,0.381501169641508,0.20878133992461909,-3.4292030621676566,133.3062388036791,3
133,,288358.4,,0.09922032136004563,195.32678743650024,18.1843128479255,-1.239583500539461,-216407135350.38614,-728935.7021002995,2244339682785927.2,,353.2786839243319,540003.3446696086,-4.532223022105388,-2.233489057788131,0.058195122215754916,18468022015387.773,54634.63973985612,472362.1021110912,28.769298858417574,1980.0,231409.8133962601,-0.023335258985308333,349.0450153605145,,169961.47480927952,155237.60735695975,-1.354076485184437,,0.7634265117947993,-30.80016375152357,2.608601595737923,44.0,18.501754011827067,0.8675893585252612,28.351219878688426,-8661300911276.725,83076.84865786934,17.89567567115956,-1296925969.2426813,399057.1196023857,130.76988030015065,,591546.002134767,27.538916125640828,0.20652536632021049,-12.671082486017545,314889.9079100905,524772336.4322441,,,2359674031212891.5,363596.503666899,1.0456642266992553,288358.4,89301.98419421443,24.026646323510157,0.0,-62897.203959162674,3.917854025799724,72954675.2,-46120.5943541284,0.3350045168596669,413.44747382248636,1126.4,11.0,7440167605457.758,119.81106432157092,167191.16446969935,190069.9703992768,246.4511857052573,,-6172820.0874923365,0.4963484467682565,,547.1623500485965,-28.645286430421766,0.0,4505.6,1.5805857892968942e+16,,-125.11595287074243,9671097022.816288,,-24566011978636.64,-0.006637686736027189,6922740055709.705,60599645321.876274,18022.4,10751442.007378802,618362.8564626062,-1657486696505.8604,1126.4,445274.64689263643,25284175.546408843,110.14636716556049,-804206.9721983825,1.982450734185368,166981.67465106086,259.98467245247343,0.0,137861763.82228333,124.25536418887195,5.1630312388105235,0.1817567299936572,-10.97281936598842,215.50684327454846,0
134,,288358.4,1.104567267579181,0.2130203469041071,260.8522548384546,25.53225465713406,0.4147825853385778,48091319169.529366,-24256.29748882333,-5779799397226427.0,1.0475613493003628,296.3789681391008,184121.08606787733,-2.13295975719272,1.0914547213433492,0.0445328931484517,-5488563217761.913,100117.54940008506,33549.78576192987,25.555902838564762,1980.0,1509.358539402759,0.02306792106445017,337.0608905671727,0.5456252503058917,159706.55433454562,28986.17110299987,0.7575962663707165,,0.4664804618557744,-6.048513717069992,84.90385420208514,44.0,22.87334873729743,0.058471631595046786,-3.2119727333390884,3793528177367.878,305946.1041584223,18.186690251883913,-132361643.14135928,550963.7575526503,229.7947021647195,-3873802269.4809937,1542685.0515178675,29.426680601281728,,12.107774748542187,614880.5268312289,-95053023.14878944,-0.6845560508569113,0.8321267061191383,-6466798244510284.0,591489.2753972466,0.5752622884265691,288358.4,209204.36869515802,-12.057493713602351,0.0,-2434.5723097416385,0.1794646078572013,72954675.2,-71749.83289952292,1.377606027184624,243.0883060283277,1126.4,11.0,-10167850416466.594,123.53455998925072,238907.5194515935,49253.020442518864,,1.018242979421165,3332906.126846595,,1.0741265668764954,315.70929613353064,18.894624389583274,0.0,4505.6,,0.8800000000000001,43.41384605839053,8436980954.0493765,0.6577476288613303,,0.009449485863068652,3867600220185.707,-97106749677.9631,,195941621.71889317,349428.6248344259,-2166762590504.0845,1126.4,382231.63109582575,-26415804.54222812,23.104737551523787,-589203.8475721346,-2.129576344130573,13473.079444418509,195.05046960142002,0.0,106304293.16810045,247.80354983441185,1.929231413873921,0.10099817582974772,4.021450420740293,341.6491613276695,0
135,49.358827747114326,288358.4,,0.7444493699931152,,12.272725605649828,-4.736145868903463,207629656680.63004,-380678.54497632076,426183714384414.8,1.0843034196784902,383.2216974391368,613624.95660615,12.357246050964573,11.331920666726365,1.0554499423145534,1241542610671.8738,51561.02862072955,240749.8973722759,40.12207547244721,1980.0,300552.8459665746,0.0911974959552776,238.28775640761725,4.141982291041248,182089.77060972585,160505.28707897224,20.393242147943152,506.896444081921,0.6537769751180001,6.645588344562513,29.033005500051647,44.0,10.115858463284056,2.1585516857150773,1.7575964960793136,-3926738309514.9917,716107.1934594753,14.20011992477772,-1142267115.0927632,2563.547845379956,138.83192088275706,3604626195.0180173,703383.575618926,36.729732736066325,-0.19483599049076575,5.199610785508503,595006.8520816467,670675108.7521586,1.5621760864960008,1.3131634193651247,4831875601715401.0,473663.3165601568,0.6057272509724013,288358.4,273038.8443976901,26.35695582246789,0.0,37283.77838894817,11.396614902848995,72954675.2,707061.4529116006,0.3879947225374141,438.83774581716233,1126.4,11.0,-54510817872528.61,109.06929578969864,123571.4447800277,576692.2635848039,170.3727142179309,1.0290328842401055,-1888372.3594130476,0.4546729674018255,0.7072089965506498,363.6774626161067,-10.719456713750668,0.0,4505.6,3004761452349566.0,0.8800000000000001,95.30452109377843,38341662626.15198,0.8393177254188834,-60304592866856.26,-0.01002190762878064,,-27552277842.580574,18022.4,-465485746.0165101,675726.9563880102,-369131396070.2481,1126.4,517112.7524736743,20873413.83521087,115.30966268766451,85354.51368504028,-16.533835007335238,135715.8260854058,157.45333949895064,0.0,313677015.55428153,194.41323824083958,0.3161153946155878,0.1159295256788582,-16.384895010444232,236.96542064060216,0
136,35.47445602871574,288358.4,1.103117334952329,2.325292109280692,300.4361692051683,11.21595863063267,-2.0382459745308408,-317045212946.4997,-52074.75567189719,2900515735548543.0,1.0752394239282812,248.18431980680447,206868.37912788035,11.148847054694548,-16.981673988490485,1.1013703043917442,-29162857874138.0,571.9262288030128,397308.95941695047,-2.3796970765007828,1980.0,328696.67622156744,1.0314569616474432,214.97434927882716,1.1329729242910789,12614.698936029004,,-15.325045371534095,239.55821245650756,3.0326886840926104,-2.7062774174233244,114.94559594676012,,-19.68849384802322,0.16762429890186806,-33.44642444125587,-7909936351493.576,378647.73478376656,25.68565018671791,524385300.4299204,155085.74932812585,201.73841903324418,130901798.58923636,-650125.1529290349,16.874612693451226,0.0976033484274133,4.49151036462958,439033.3292924136,755328017.0968442,28.91354660416612,,2084542020166222.5,410226.1339054356,,288358.4,621246.8312983861,-2.020659958944265,0.0,10380.93042208431,-6.38810773879557,,-796881.0696568668,1.0985486118754528,381.9859917966108,1126.4,11.0,-18887045102761.254,94.24404053163329,,589440.1732838964,230.0065588596473,1.0397151511383522,58430.18880585499,0.25711188822546555,0.4241386419039625,,-5.8848181110462825,0.0,4505.6,-1.834941328290873e+16,,-41.6545835427199,-32106019665.64127,0.1145555231926444,-110309932881396.48,-0.008483174820745289,-2046124476163.4976,-147335972943.37274,18022.4,-756650733.4279318,563560.2874891435,-5055324793344.562,1126.4,701910.4558444726,-14982854.371563096,97.17435683321422,409599.4064337099,-2.1547305144733166,53945.57237434667,271.2540743260245,0.0,-331282725.92641026,336.18561307158564,1.190224641137104,0.0227528486533545,16.120359263179278,134.49693319264395,5
137,96.88172510088688,288358.4,1.1081770987850716,1.0639679929133046,367.7222879033578,24.34750818344657,12.812878654905493,358033506658.096,,2287557162136290.0,,458.9013636746273,53642.52994493537,-15.323684728907747,18.720075711273815,0.05722919636800245,5018600740262.191,88765.47614698403,319306.62947734364,55.595829176455204,,4711.558261013806,,362.17591510406885,1.7613271024877069,6378.026130256932,57907.10880154137,2.8729742847910047,354.3784319237975,1.3549974595908938,2.3703339112904898,138.30185900749822,44.0,-8.95605608756618,0.938239004019126,7.6297348021820905,1276012396250.5366,642972.1442260968,27.108186977542363,865438648.0696801,105784.97567400114,198.6715401040924,179720263.47149998,952111.2203761031,15.049258177865934,-0.6894292171443704,-5.826539118966607,366137.74670560734,-574969844.0628735,-64.04139791195003,5.8493186187341,-3676556279947812.0,604404.4209558624,0.3520605857823781,288358.4,163994.11017316068,15.809612754142055,0.0,-68535.4072779864,19.574450613230397,72954675.2,259701.3996414872,0.12029533512491335,,1126.4,11.0,-9078662112403.275,175.88444594452363,283474.9752945446,698117.6336453919,62.84194054383514,1.098116913733512,890025.2480168595,0.7011460585517104,3.9582822376033686,317.12637699650514,14.859013842528679,0.0,4505.6,-2.622677673858354e+16,0.8800000000000001,5.0935718883427485,-48812075606.59271,0.4076219471832643,-2258181997603.666,0.021608482080837103,9800343958676.477,155691635210.27222,18022.4,100792551.53633133,345888.8232079652,-8171888182523.782,1126.4,332326.37679728924,27149025.757784635,66.30211760583337,-368710.7381017081,4.235370807116532,141870.66744263069,270.89520552593814,0.0,-560922859.6523771,177.93854143228828,0.6291533572985899,0.7626569143168995,-16.360813900999393,173.25990205787633,0
138,,288358.4,1.102098871580168,0.02118523033957884,,19.753773745410236,11.318845187497349,-757099462593.2316,-862234.1911105241,-3141838396697717.0,1.0837978055563102,289.7668008839219,385924.57910377724,3.4193847290660524,-11.468283467963078,1.0708717432266708,12169002493769.855,16200.714045847117,237300.5678885257,-12.826771640524235,1980.0,261728.30194175575,0.057180253786773785,240.4168465518412,0.5343197028653137,210201.63301464586,2118.9950367897627,-0.5028301611631251,116.84844396802332,0.11692051811965333,-7.170237173843971,79.88540373140637,44.0,-1.7274511647222743,1.1779219863630197,-0.2546162977897484,16930393866100.06,407700.092194971,31.978443416395873,1044678488.6616033,345762.4252802405,158.21255100091454,-931728857.3614316,,23.450924443551134,0.6471447762433549,23.02214005977456,647740.2018198632,-1970061.322310063,19.928488767252183,0.5703182784175997,-3544480495491801.0,441307.88839260093,2.264373203999542,288358.4,491803.89391995576,8.78132002379426,0.0,-126402.90854029672,-5.662549455524108,72954675.2,289677.3594481157,0.476171978678284,270.47490816199587,1126.4,11.0,-7830335604459.647,190.58129226217682,436984.1011443802,361946.09724157315,105.96520485216116,0.4389886410698665,1162136.1990015346,0.5918617105888272,1.138197518597981,391.89668984509484,-11.068482434938495,0.0,4505.6,9140093983074662.0,0.8800000000000001,83.34915562871073,-46194006650.14478,2.522402255541884,-138646148822998.06,1.0184001581633904,-7683464667836.157,-29437768246.439377,18022.4,436232302.821214,515269.7030116825,822887111250.8368,1126.4,172342.30852935725,-7110324.819718174,106.16438420514255,425215.3019529493,3.2682142594653896,167461.75078603288,225.3191773830645,0.0,-314587526.30295247,239.74332531153556,,6.21007898986569,-5.153359994416041,166.64554594333762,0
139,48.15506590714164,288358.4,1.1058838027710438,0.0994708864305825,256.1274694002333,4.472662900950262,7.8106195258169135,-363914578273.7344,-73001.51424084169,451091265200270.5,0.630766788137564,,411067.0001156284,-5.455091160674156,-21.719630091288547,,-54233925377030.82,90926.34714747158,296635.5158918513,-3.887607001974243,1980.0,329306.4889490314,-0.03860757543631296,153.28196880861015,1.2553137393029858,46779.084714739416,100714.32300404836,-13.63976850027202,463.8531406078768,0.20677742337895305,8.00719970812585,-13.321023500487527,44.0,-16.493736926177373,0.02404198101199096,0.5181564678879831,5921423268125.059,41274.44236346304,14.521837688725558,471857888.64206827,535201.4052377256,316.9880335831547,3397286751.501992,-40481.14331248621,32.38142138751472,0.8116458592912593,0.9217640648769,182366.71155999447,-569521313.37133,169.9212803620741,1.67107491079156,4765895956310483.0,,2.5500738912332817,,,7.993640588236959,0.0,40950.65242903906,-3.1907899908855883,72954675.2,82726.44966390281,0.05370957711911505,300.5048198620179,1126.4,11.0,44511389260777.73,54.31624774246503,85395.35098631175,180894.88855952703,245.86609154282002,1.0649439823948983,-8296471.130520084,1.1718393978302184,0.10440175426156574,613.9523595353057,-15.375683498344976,0.0,,-4230139253122724.0,,12.314866923393009,-7989849206.561318,0.04271024974365182,,,8247427687303.97,-30955139924.775837,,-199549040.56428128,90807.03093597287,-6057257129496.544,1126.4,,10013436.205877526,205.15921475624558,-949728.0428173958,-4.112240010461054,,,0.0,-878416923.7366028,247.58267314226268,0.4088761672933093,0.3992032378425649,-2.247054931803738,189.787630157269,4
140,17.197738902379502,288358.4,1.1005912731572938,0.44244271752616937,188.7600770105529,17.14750306760918,6.389110295383582,-634707262524.8622,175727.52161364935,411204386136865.0,1.0581984478325592,241.48025494413918,517718.3305605221,0.0371371849333324,8.030390342375329,0.08969464796224819,18659127634717.477,73413.73912975764,28669.913526993256,39.057200853699506,1980.0,422381.38504546776,-0.0244964763499684,535.631629951409,2.802895254115973,222147.2760681836,40448.40751763549,8.324174551062045,198.921708870328,,4.835712929968994,-7.561151378249079,44.0,-1.0405670335610222,3.3824154339119112,-5.225274303422761,-15463110143632.367,47456.80837989627,16.27280472765229,-1338862763.2989516,441937.53907157923,150.87165154738773,-2358680637.7591305,-212557.43603160046,32.96228611544027,0.07876052576285157,8.265562073885999,569760.3363267286,,-41.635325703140566,,1323902160099473.5,88915.35070277123,0.2972695333372186,288358.4,8171.775760680391,-34.25542046195747,0.0,80242.44359270918,-5.511028243675473,72954675.2,-140074.30175097295,0.05064024113384147,386.45584442904436,,11.0,10192341749140.574,107.34003259395423,352579.23953072797,458963.4439523807,216.582736471222,1.0515677712034348,-12251358.72650272,1.3926776752779717,,438.1313789077695,22.467672553039463,0.0,,-8247333202083926.0,0.8800000000000001,75.79383457607105,,0.6116235936216265,-170245419998790.47,0.024979491601762317,14115988233355.793,181668643891.68112,18022.4,-216842091.56629288,255207.22471456445,-7176183188713.435,1126.4,105287.01135842934,-14371355.927334873,117.4600213638496,487435.4760084164,-16.664506669608606,34742.182130582034,235.7307685087302,0.0,-421347267.9957888,117.00676087708081,0.6176306127292264,0.479623521065655,9.305034738271411,157.71722272483063,0
141,72.04366546841733,288358.4,1.100297709976528,1.1055202526215049,238.58632904796943,9.787198790894038,9.034719437903949,-32218306931.56348,-240421.8361718373,736555242962627.1,1.0484677811156515,412.7507763404456,333197.62637987646,14.00877928511114,-5.471161937003147,0.41471480709688346,-48071595932888.38,43470.474316197455,352605.8272757691,7.881353637896707,1980.0,62345.48684591,0.06949373413932766,500.84831087761637,0.2187882374941,80172.87221703584,93600.71180514868,-8.25499693321425,,,26.675264455437297,72.46624571411445,44.0,1.0306718161869002,1.4724617031134928,24.54824717989739,594052360930.7139,721319.9477885348,20.433081035793766,304653868.18791234,585057.0359023943,146.51883152752052,1864452417.7084587,-1497023.829250513,32.25860771641986,,26.59871805695159,331218.5746582194,678260533.672629,-36.54360463507864,,210126176528011.47,149934.28136864956,0.4395366751460859,288358.4,54905.71338425302,9.938226113613004,0.0,-59986.752413695176,1.8093199073721216,72954675.2,-367675.56242022756,1.1452331201641466,284.4910531076306,1126.4,11.0,-30353895775821.13,-4.688725506843248,215713.8898698468,809438.0712504495,90.65789977144371,1.0801895312978844,-6543694.241901664,1.0523908424902628,1.048509010978652,382.97675250407724,2.550314992164322,0.0,4505.6,5424209070388417.0,0.8800000000000001,-71.43941970905641,5549547085.487751,1.1633807982355917,,0.018843999919063662,-5031915291530.171,122041823650.5838,18022.4,142286024.22989985,391740.5959537007,21642942275637.95,,133882.70482769675,18247990.224643636,116.553424977879,-232738.52994640128,-14.897233940296767,235117.0224829483,188.77682258063098,0.0,82032005.63014494,143.50326965126268,0.26533814458510085,2.3403269584960107,0.3091867704797141,173.23788582610987,3
142,76.35287281876549,288358.4,1.1038664248779109,0.25550936115016193,282.3527382694266,19.06961497291767,4.250416643596209,169008462283.82056,35895.948083137664,-1530901611720168.0,1.0832896992988008,413.94241879181914,488267.4315422554,-6.226379920657639,34.490790383158995,,-18772201320576.707,24921.40050546704,,41.76098797173356,1980.0,204273.21638970025,0.04779695497686535,311.5859016590301,0.7166479403887468,198011.2362980018,,-3.2396542136149065,406.08271309834464,0.0185076423283617,-9.405049245507216,8.186884530601475,44.0,15.380995137229819,1.4426873749908538,14.343942718309533,2397814607909.912,345318.12422987557,,-204904967.9475464,277491.2202185123,,,-501948.98406092974,46.43360515534379,1.21304495429164,12.809463504746807,268863.7339536296,-216975551.26446897,-72.79626846889313,0.06887710706227262,5463236736286454.0,63993.45629891043,0.9920474106493548,288358.4,539331.3095157203,16.42911457321196,0.0,18395.983605648056,-28.0745664884043,72954675.2,594098.7847196046,0.5674923038592905,372.4902613762826,1126.4,,7080261512713.043,55.511364331246064,520968.8188108254,586138.4612846678,174.23561651498426,1.0596659312880308,780151.4205130083,,2.010372236540705,242.41061297994588,-27.041624261412238,0.0,4505.6,-1.1593550255250888e+16,0.8800000000000001,-10.227596262490016,-78549578241.63123,0.7051623788256476,,0.024682974928791217,-2329109749394.8057,-34886745274.337814,18022.4,-249110343.3057208,279637.3500053759,-679037629686.7155,1126.4,740374.1875300042,32693409.659812383,,,14.544066762881371,83117.438636727,162.19495537865413,0.0,-122171765.48941208,236.41732435379345,,1.4834238136125562,-0.5020850767188134,197.8924914904537,0
143,70.02827278739726,288358.4,1.1030318533608536,0.2536244846850696,221.68212393603199,5.132287650577541,11.75320152699358,-624811689798.7407,1668644.4829942696,3338548605463332.5,1.065936175204885,244.15785874163024,350304.0075378424,-11.063778055083997,0.17065558627136554,1.0716888062166028,6165170538065.43,33842.46221993691,446659.0697072269,11.226121639775467,1980.0,415048.37785020703,-0.008167767005502816,386.93923845864646,0.3679467519518384,244997.7365500993,60123.22745336108,19.130708144439236,117.08088606215006,0.7994567352465088,18.40002170806069,23.152302736611986,44.0,4.907761814231976,0.59447427283669,14.180337966880078,-14974053668748.672,485742.87982527714,14.932203558976846,-862177539.9354763,5519.698027061444,158.26299948445273,217858680.3068268,1219592.419497269,12.526998369827602,0.5796896623801444,2.882306775511103,537165.916956234,515560722.1417741,-35.010771977855875,7.166445592396128,-3615026851947117.0,103215.57698548815,,288358.4,443183.5701959469,-0.20606425806628392,0.0,4720.581461257798,-6.251472261539222,72954675.2,193751.1094476216,0.11749171946169938,,1126.4,11.0,-42581399331696.16,8.024949676757466,95527.4363165424,563241.196854948,166.77968869385032,0.07171272396794567,-5236531.187255795,0.8593168042253331,,349.1966463304774,-9.549673284899526,0.0,4505.6,434178703102108.5,0.8800000000000001,62.77951134460672,,0.7497725517473027,60759594666052.63,0.020816140360241417,3042917758233.4263,33666635863.952988,18022.4,304562535.0275225,99395.82115020057,11814351701914.193,1126.4,662520.9972625949,-12532288.811813708,109.02022660490722,-120980.40326098955,3.893702092978326,22035.792506744918,152.6256513648716,0.0,-471147100.9669318,165.56727308242034,,2.8876142147920985,-6.813270027963566,215.029810211637,0
